id,listing_url,host_name,neighbourhood,neighbourhood_cleansed,property_type,room_type,price,minimum_nights,maximum_nights,has_availability,availability_30,availability_60,availability_90,availability_365,number_of_reviews,license,calculated_host_listings_count
429943,https://www.airbnb.com/rooms/429943,Nick & Nena,Toronto,East End-Danforth,Entire rental unit,Entire home/apt,61.0,28,1125,t,0,0,0,249,45,Unlicensed,10
455640,https://www.airbnb.com/rooms/455640,Melissa,York,Humewood-Cedarvale,Entire home,Entire home/apt,140.0,30,365,t,0,0,0,0,9,Unlicensed,2
456371,https://www.airbnb.com/rooms/456371,Julie,Toronto,Woodbine Corridor,Private room in home,Private room,33.0,30,1125,t,0,0,0,0,19,Unlicensed,3
728817,https://www.airbnb.com/rooms/728817,Jeremy And Monica,Toronto,Roncesvalles,Entire home,Entire home/apt,390.0,5,28,t,0,0,0,0,12,Licensed,1
457588,https://www.airbnb.com/rooms/457588,Elisabeth,Toronto,Church-Yonge Corridor,Entire condo,Entire home/apt,356.0,28,365,t,30,60,90,365,8,Exempt,3
756619,https://www.airbnb.com/rooms/756619,Andrew,Toronto,Cabbagetown-South St.James Town,Private room in home,Private room,88.0,3,180,t,0,0,0,154,69,Licensed,3
462366,https://www.airbnb.com/rooms/462366,Liz,North York,Brookhaven-Amesbury,Private room in rental unit,Private room,55.0,28,1125,t,2,25,55,330,33,Unlicensed,1
762143,https://www.airbnb.com/rooms/762143,Patricia,Toronto,Waterfront Communities-The Island,Entire condo,Entire home/apt,125.0,180,365,t,12,42,72,346,6,Unlicensed,1
466650,https://www.airbnb.com/rooms/466650,Juli,Toronto,Niagara,Entire loft,Entire home/apt,500.0,7,365,t,2,14,44,134,68,Licensed,3
762472,https://www.airbnb.com/rooms/762472,Peter,Toronto,Moss Park,Entire rental unit,Entire home/apt,139.0,28,60,t,0,0,0,0,0,Unlicensed,1
473827,https://www.airbnb.com/rooms/473827,George / John,York,Oakwood Village,Entire guest suite,Entire home/apt,115.0,60,120,t,0,0,0,249,99,Unlicensed,1
771141,https://www.airbnb.com/rooms/771141,Margaret,Toronto,Moss Park,Entire rental unit,Entire home/apt,92.0,30,1125,t,1,30,60,335,28,Unlicensed,3
774352,https://www.airbnb.com/rooms/774352,Sky Suites,Toronto,Bay Street Corridor,Entire serviced apartment,Entire home/apt,400.0,28,1125,t,4,34,64,339,70,Unlicensed,3
497259,https://www.airbnb.com/rooms/497259,Andjelija,Toronto,South Riverdale,Entire home,Entire home/apt,280.0,5,60,t,2,2,2,205,9,Licensed,1
777132,https://www.airbnb.com/rooms/777132,Romain,North York,Don Valley Village,Private room in rental unit,Private room,55.0,1,1125,t,2,2,2,2,182,Licensed,1
511141,https://www.airbnb.com/rooms/511141,Katie & Philippe,Toronto,Little Portugal,Entire rental unit,Entire home/apt,138.0,28,180,t,0,0,0,0,119,Unlicensed,3
516823,https://www.airbnb.com/rooms/516823,Eberhard P.,Toronto,Junction Area,Entire guest suite,Entire home/apt,74.0,29,1125,t,0,0,22,112,177,Unlicensed,2
779670,https://www.airbnb.com/rooms/779670,Stephanie,Toronto,Rosedale-Moore Park,Entire home,Entire home/apt,420.0,28,1125,t,0,0,0,219,1,Unlicensed,1
517709,https://www.airbnb.com/rooms/517709,Nathalie,Toronto,Trinity-Bellwoods,Entire home,Entire home/apt,300.0,28,1124,t,0,0,0,240,76,Unlicensed,1
788710,https://www.airbnb.com/rooms/788710,Richard,Toronto,High Park-Swansea,Entire rental unit,Entire home/apt,80.0,30,180,t,0,0,0,0,2,Unlicensed,1
789266,https://www.airbnb.com/rooms/789266,Michelle,Toronto,Junction Area,Entire rental unit,Entire home/apt,160.0,3,1125,t,0,0,0,78,114,Licensed,1
526594,https://www.airbnb.com/rooms/526594,Reiner,North York,Willowdale East,Entire rental unit,Entire home/apt,108.0,28,180,t,0,6,36,125,6,Unlicensed,1
790887,https://www.airbnb.com/rooms/790887,Robert,Toronto,Church-Yonge Corridor,Private room in condo,Private room,194.0,1,14,t,8,20,20,20,413,Licensed,2
791012,https://www.airbnb.com/rooms/791012,Andie,Toronto,Waterfront Communities-The Island,Entire rental unit,Entire home/apt,130.0,28,30,t,0,0,0,0,4,Unlicensed,1
526705,https://www.airbnb.com/rooms/526705,Kyle,Toronto,Roncesvalles,Entire loft,Entire home/apt,389.0,3,26,t,21,51,81,196,57,Licensed,1
794506,https://www.airbnb.com/rooms/794506,Oron,Toronto,Waterfront Communities-The Island,Entire condo,Entire home/apt,222.0,3,28,t,8,18,39,301,83,Licensed,1
529227,https://www.airbnb.com/rooms/529227,Orsolya,Toronto,Palmerston-Little Italy,Entire home,Entire home/apt,295.0,28,1125,t,0,0,0,131,18,Unlicensed,1
796501,https://www.airbnb.com/rooms/796501,Dale,Toronto,Casa Loma,Private room in home,Private room,158.0,28,1125,t,30,60,90,365,91,Unlicensed,2
1042311,https://www.airbnb.com/rooms/1042311,Christine,Toronto,South Riverdale,Entire guest suite,Entire home/apt,80.0,30,1125,t,0,0,23,113,36,Licensed,1
799800,https://www.airbnb.com/rooms/799800,Mina,Etobicoke,Thistletown-Beaumond Heights,Private room in home,Private room,25.0,28,1125,t,0,0,0,205,23,Unlicensed,1
1053365,https://www.airbnb.com/rooms/1053365,Irene,North York,Pleasant View,Private room in home,Private room,66.0,31,1125,t,7,37,67,342,3,Unlicensed,13
818228,https://www.airbnb.com/rooms/818228,Graeme/Amy,Toronto,Dovercourt-Wallace Emerson-Junction,Private room in home,Private room,92.0,1,1125,t,3,22,52,325,359,Licensed,1
1057144,https://www.airbnb.com/rooms/1057144,Vivienne And Michael,Toronto,Dufferin Grove,Entire home,Entire home/apt,225.0,28,30,t,7,37,67,342,6,Unlicensed,1
1058442,https://www.airbnb.com/rooms/1058442,Elisabeth,Toronto,Church-Yonge Corridor,Entire serviced apartment,Entire home/apt,500.0,30,999,t,7,37,67,342,2,Unlicensed,3
820177,https://www.airbnb.com/rooms/820177,Vinita + Joe,Toronto,Palmerston-Little Italy,Entire guest suite,Entire home/apt,95.0,28,365,t,0,0,0,220,37,Unlicensed,2
822085,https://www.airbnb.com/rooms/822085,Scott,Toronto,Rosedale-Moore Park,Entire home,Entire home/apt,972.0,28,60,t,28,58,88,363,8,Licensed,1
1066060,https://www.airbnb.com/rooms/1066060,Nick,Toronto,The Beaches,Entire home,Entire home/apt,227.0,29,1125,t,0,0,0,69,6,Unlicensed,1
827774,https://www.airbnb.com/rooms/827774,Ted,Toronto,Danforth,Private room in home,Private room,85.0,28,1125,t,0,0,0,0,0,Unlicensed,1
1066205,https://www.airbnb.com/rooms/1066205,Diane,Toronto,Moss Park,Entire loft,Entire home/apt,260.0,28,365,t,7,7,7,211,27,Unlicensed,3
833588,https://www.airbnb.com/rooms/833588,Lei,Toronto,Annex,Entire condo,Entire home/apt,125.0,28,1000,t,0,4,4,270,10,Unlicensed,1
835116,https://www.airbnb.com/rooms/835116,Tyrone,Toronto,South Riverdale,Entire rental unit,Entire home/apt,109.0,28,30,t,0,0,0,0,22,Unlicensed,1
1066718,https://www.airbnb.com/rooms/1066718,Emil,Toronto,Niagara,Entire guest suite,Entire home/apt,159.0,2,27,t,4,13,37,240,546,Licensed,1
842016,https://www.airbnb.com/rooms/842016,Drea,Toronto,Casa Loma,Shared room in rental unit,Shared room,76.0,28,1125,t,0,0,0,0,0,Unlicensed,1
1080121,https://www.airbnb.com/rooms/1080121,Katy,Toronto,Waterfront Communities-The Island,Entire condo,Entire home/apt,186.0,90,120,t,21,41,61,326,516,Unlicensed,2
843521,https://www.airbnb.com/rooms/843521,Alana,Toronto,Forest Hill South,Entire condo,Entire home/apt,141.0,28,365,t,0,0,0,0,108,Unlicensed,1
1092407,https://www.airbnb.com/rooms/1092407,Nick & Nena,Toronto,East End-Danforth,Entire rental unit,Entire home/apt,75.0,28,1125,t,0,0,0,218,32,Unlicensed,10
1100282,https://www.airbnb.com/rooms/1100282,Sun,Toronto,Dovercourt-Wallace Emerson-Junction,Entire home,Entire home/apt,111.0,2,90,t,0,0,0,58,260,Licensed,1
849500,https://www.airbnb.com/rooms/849500,Olivia,Toronto,Moss Park,Private room in condo,Private room,105.0,30,50,t,17,45,46,288,135,Unlicensed,1
850246,https://www.airbnb.com/rooms/850246,Irene,North York,Pleasant View,Private room in home,Private room,59.0,28,1125,t,7,37,67,342,5,Unlicensed,13
1106103,https://www.airbnb.com/rooms/1106103,Victoria,Toronto,Trinity-Bellwoods,Entire home,Entire home/apt,350.0,28,1125,t,30,60,90,365,0,Unlicensed,1
855991,https://www.airbnb.com/rooms/855991,Vas,Toronto,Church-Yonge Corridor,Entire condo,Entire home/apt,113.0,28,1124,t,0,0,0,38,12,Unlicensed,4
1110760,https://www.airbnb.com/rooms/1110760,Nick & Nena,Toronto,East End-Danforth,Entire rental unit,Entire home/apt,75.0,28,365,t,4,18,48,323,30,Unlicensed,10
1150719,https://www.airbnb.com/rooms/1150719,William,Toronto,South Riverdale,Entire rental unit,Entire home/apt,125.0,30,1125,t,17,47,77,167,56,Licensed,1
864193,https://www.airbnb.com/rooms/864193,Nida,North York,Newtonbrook West,Private room in rental unit,Private room,86.0,28,1125,f,0,0,0,0,0,Unlicensed,1
883109,https://www.airbnb.com/rooms/883109,Laurie And Martin,Toronto,Playter Estates-Danforth,Entire home,Entire home/apt,225.0,28,1125,t,0,0,0,0,6,Unlicensed,1
1152834,https://www.airbnb.com/rooms/1152834,Sean,Scarborough,Scarborough Village,Private room in bed and breakfast,Private room,77.0,28,180,t,27,57,87,362,0,Unlicensed,1
892352,https://www.airbnb.com/rooms/892352,Stephen,Toronto,Waterfront Communities-The Island,Entire loft,Entire home/apt,439.0,3,180,t,10,30,60,235,250,Licensed,1
1156413,https://www.airbnb.com/rooms/1156413,Melissa  Slatkoff,Toronto,Roncesvalles,Entire home,Entire home/apt,245.0,28,1125,t,0,0,0,0,27,Unlicensed,2
918623,https://www.airbnb.com/rooms/918623,Alina,Toronto,Blake-Jones,Private room in home,Private room,45.0,40,1125,t,21,21,23,23,77,Unlicensed,2
921532,https://www.airbnb.com/rooms/921532,A Tiny Hotel,Toronto,Greenwood-Coxwell,Private room in tiny home,Private room,55.0,1,90,t,4,27,57,57,39,Licensed,3
1161888,https://www.airbnb.com/rooms/1161888,Stephanie,Toronto,Niagara,Entire loft,Entire home/apt,166.0,6,30,t,3,21,37,152,100,Licensed,1
1162480,https://www.airbnb.com/rooms/1162480,Fojan,Toronto,Regent Park,Entire condo,Entire home/apt,293.0,29,999,t,0,5,35,310,54,Unlicensed,1
921746,https://www.airbnb.com/rooms/921746,Jeff,Toronto,South Parkdale,Private room in rental unit,Private room,45.0,29,120,t,0,0,2,166,21,Unlicensed,2
1163516,https://www.airbnb.com/rooms/1163516,Anne,Toronto,Annex,Private room in home,Private room,71.0,28,30,t,5,35,65,340,3,Unlicensed,2
950053,https://www.airbnb.com/rooms/950053,Adrian,Toronto,Regent Park,Entire loft,Entire home/apt,160.0,365,1125,t,30,60,90,365,10,Unlicensed,2
954475,https://www.airbnb.com/rooms/954475,Nadarajah,North York,Flemingdon Park,Private room in home,Private room,50.0,28,1125,t,0,1,1,250,31,Unlicensed,5
954935,https://www.airbnb.com/rooms/954935,Kc,Toronto,South Riverdale,Entire rental unit,Entire home/apt,80.0,30,1125,t,0,0,0,218,29,Unlicensed,1
955073,https://www.airbnb.com/rooms/955073,Vas,Toronto,Church-Yonge Corridor,Entire condo,Entire home/apt,130.0,28,1124,t,0,0,0,0,11,Unlicensed,4
1163664,https://www.airbnb.com/rooms/1163664,Becky,Toronto,North Riverdale,Entire rental unit,Entire home/apt,100.0,28,1125,t,0,0,0,0,4,Unlicensed,1
955446,https://www.airbnb.com/rooms/955446,Sam,Toronto,Waterfront Communities-The Island,Entire condo,Entire home/apt,151.0,28,365,t,2,14,23,107,69,Unlicensed,1
1170889,https://www.airbnb.com/rooms/1170889,Deb,Toronto,Palmerston-Little Italy,Private room in rental unit,Private room,95.0,30,180,t,0,0,0,247,18,Unlicensed,1
956250,https://www.airbnb.com/rooms/956250,Amanda,Toronto,Dufferin Grove,Entire home,Entire home/apt,380.0,28,30,t,0,0,0,0,4,Unlicensed,1
1179469,https://www.airbnb.com/rooms/1179469,Cara,Toronto,Kensington-Chinatown,Private room in rental unit,Private room,221.0,28,1125,t,29,59,89,364,68,Unlicensed,2
959676,https://www.airbnb.com/rooms/959676,Michael,Toronto,Church-Yonge Corridor,Entire rental unit,Entire home/apt,150.0,28,1125,t,30,60,90,365,29,Unlicensed,2
1179509,https://www.airbnb.com/rooms/1179509,Cara,Toronto,Kensington-Chinatown,Private room in rental unit,Private room,120.0,28,1124,t,29,59,89,364,102,Unlicensed,2
960627,https://www.airbnb.com/rooms/960627,Bert,Toronto,Waterfront Communities-The Island,Private room in home,Private room,160.0,1,30,t,0,0,0,0,40,Licensed,3
1194984,https://www.airbnb.com/rooms/1194984,Lin,Toronto,Roncesvalles,Private room in home,Private room,65.0,28,30,t,3,33,62,62,24,Unlicensed,1
977495,https://www.airbnb.com/rooms/977495,Elizabeth,Toronto,Playter Estates-Danforth,Entire rental unit,Entire home/apt,84.0,28,60,t,0,6,36,311,8,Unlicensed,1
1196880,https://www.airbnb.com/rooms/1196880,Jennifer,Toronto,Niagara,Entire condo,Entire home/apt,95.0,90,1125,t,0,6,30,220,11,Unlicensed,1
985003,https://www.airbnb.com/rooms/985003,Jeff (Jean-Francois),Toronto,South Riverdale,Entire rental unit,Entire home/apt,85.0,7,90,t,0,3,15,245,84,Licensed,1
1202446,https://www.airbnb.com/rooms/1202446,Bert,Toronto,Waterfront Communities-The Island,Private room in home,Private room,121.0,1,1125,t,0,0,0,0,64,Licensed,3
985072,https://www.airbnb.com/rooms/985072,Stefan,Toronto,Little Portugal,Entire guest suite,Entire home/apt,110.0,2,1125,t,0,0,0,191,226,Licensed,2
1209935,https://www.airbnb.com/rooms/1209935,Vesta,Toronto,Cabbagetown-South St.James Town,Entire home,Entire home/apt,219.0,3,1125,t,7,20,48,319,36,Licensed,1
985498,https://www.airbnb.com/rooms/985498,Wayne,Toronto,Waterfront Communities-The Island,Entire condo,Entire home/apt,70.0,180,365,t,30,60,90,179,238,Unlicensed,1
1214297,https://www.airbnb.com/rooms/1214297,Wies,Toronto,High Park-Swansea,Entire home,Entire home/apt,137.0,28,1125,t,6,36,66,341,20,Unlicensed,4
985648,https://www.airbnb.com/rooms/985648,Kristin,Toronto,Little Portugal,Private room in home,Private room,80.0,2,1125,t,7,37,67,341,2,Licensed,1
1221275,https://www.airbnb.com/rooms/1221275,Sky View,Toronto,Waterfront Communities-The Island,Entire rental unit,Entire home/apt,317.0,28,1000,t,19,19,49,75,4,Unlicensed,129
986506,https://www.airbnb.com/rooms/986506,Lesley,Toronto,North Riverdale,Entire rental unit,Entire home/apt,100.0,30,90,t,4,24,49,49,15,Unlicensed,1
1221280,https://www.airbnb.com/rooms/1221280,Prity,Toronto,Bay Street Corridor,Entire rental unit,Entire home/apt,105.0,30,1125,t,0,0,0,188,12,Unlicensed,1
990322,https://www.airbnb.com/rooms/990322,Coreen,York,Humewood-Cedarvale,Entire guesthouse,Entire home/apt,100.0,30,360,t,3,18,48,323,29,Unlicensed,4
1001438,https://www.airbnb.com/rooms/1001438,Janet,Toronto,Trinity-Bellwoods,Private room in home,Private room,59.0,28,90,t,4,30,43,121,155,Unlicensed,1
1242683,https://www.airbnb.com/rooms/1242683,Alexa,Toronto,South Riverdale,Entire home,Entire home/apt,200.0,7,60,t,0,0,0,21,35,Licensed,1
1009656,https://www.airbnb.com/rooms/1009656,Holly & Chad,Toronto,Dovercourt-Wallace Emerson-Junction,Entire guest suite,Entire home/apt,125.0,90,1125,t,0,0,0,69,172,Unlicensed,1
1254468,https://www.airbnb.com/rooms/1254468,Inger,Toronto,Trinity-Bellwoods,Entire home,Entire home/apt,144.0,3,1125,t,4,5,10,92,106,Licensed,3
1012527,https://www.airbnb.com/rooms/1012527,Darya,Toronto,Niagara,Entire home,Entire home/apt,527.0,28,180,t,29,59,89,364,3,Unlicensed,1
1260644,https://www.airbnb.com/rooms/1260644,Matthew,Toronto,Moss Park,Entire home,Entire home/apt,300.0,28,1125,t,0,0,0,0,0,Unlicensed,1
1015594,https://www.airbnb.com/rooms/1015594,Wali,Toronto,Annex,Entire rental unit,Entire home/apt,70.0,28,35,t,0,0,0,0,25,Unlicensed,1
1269925,https://www.airbnb.com/rooms/1269925,Rooz,North York,Parkwoods-Donalda,Entire home,Entire home/apt,479.0,5,365,t,13,43,73,334,39,Licensed,1
1019311,https://www.airbnb.com/rooms/1019311,Tina,Toronto,Church-Yonge Corridor,Entire rental unit,Entire home/apt,157.0,180,730,t,0,0,6,281,0,Unlicensed,1
1022764,https://www.airbnb.com/rooms/1022764,Daniel,Toronto,Mount Pleasant East,Entire home,Entire home/apt,427.0,28,365,t,30,60,90,365,17,Unlicensed,1
1270535,https://www.airbnb.com/rooms/1270535,Laura,Toronto,Playter Estates-Danforth,Entire rental unit,Entire home/apt,85.0,30,1125,t,7,19,35,125,18,Unlicensed,2
1030061,https://www.airbnb.com/rooms/1030061,Michelle,Toronto,Waterfront Communities-The Island,Entire condo,Entire home/apt,87.0,30,460,t,0,0,0,186,24,Unlicensed,1
1033151,https://www.airbnb.com/rooms/1033151,Nick & Nena,Toronto,East End-Danforth,Entire rental unit,Entire home/apt,75.0,28,1125,t,2,7,19,294,44,Unlicensed,10
1033162,https://www.airbnb.com/rooms/1033162,Frank,Toronto,Waterfront Communities-The Island,Entire condo,Entire home/apt,139.0,28,365,t,8,38,68,343,6,Unlicensed,3
1279122,https://www.airbnb.com/rooms/1279122,Chris,York,Humewood-Cedarvale,Entire home,Entire home/apt,207.0,28,60,t,0,0,0,0,11,Unlicensed,1
1036076,https://www.airbnb.com/rooms/1036076,Melanie,North York,Willowdale East,Entire rental unit,Entire home/apt,128.0,28,150,t,4,16,46,225,34,Unlicensed,1
1289926,https://www.airbnb.com/rooms/1289926,Dionne,Toronto,Dovercourt-Wallace Emerson-Junction,Entire rental unit,Entire home/apt,150.0,4,60,t,8,18,43,133,65,Licensed,1
1037034,https://www.airbnb.com/rooms/1037034,Jode,Toronto,Dovercourt-Wallace Emerson-Junction,Entire home,Entire home/apt,125.0,28,1125,t,0,0,0,0,58,Unlicensed,1
1297164,https://www.airbnb.com/rooms/1297164,Pablo,Toronto,Yonge-St.Clair,Private room in rental unit,Private room,60.0,29,180,t,0,0,13,288,56,Unlicensed,1
1638995,https://www.airbnb.com/rooms/1638995,Clarence,Toronto,Trinity-Bellwoods,Entire home,Entire home/apt,168.0,28,365,t,10,40,70,345,121,Unlicensed,10
1299374,https://www.airbnb.com/rooms/1299374,Jude,Toronto,East End-Danforth,Entire home,Entire home/apt,93.0,28,1125,t,0,5,35,35,62,Unlicensed,2
1651958,https://www.airbnb.com/rooms/1651958,Fabricio,Toronto,North St.James Town,Entire rental unit,Entire home/apt,299.0,2,1125,t,3,3,3,111,144,Licensed,1
1652220,https://www.airbnb.com/rooms/1652220,Sharon,Toronto,Yonge-Eglinton,Private room in rental unit,Private room,72.0,28,1125,t,0,0,0,260,21,Licensed,19
1301718,https://www.airbnb.com/rooms/1301718,Nick & Nena,Toronto,East End-Danforth,Entire rental unit,Entire home/apt,145.0,28,1125,t,0,5,35,310,25,Unlicensed,10
1668445,https://www.airbnb.com/rooms/1668445,Sharon,Toronto,Yonge-Eglinton,Entire rental unit,Entire home/apt,195.0,28,1125,t,0,0,0,263,61,Licensed,19
1325356,https://www.airbnb.com/rooms/1325356,Suzana,East York,Taylor-Massey,Private room in home,Private room,75.0,2,1125,t,8,15,35,101,203,Licensed,4
1668582,https://www.airbnb.com/rooms/1668582,Sharon,Toronto,Yonge-Eglinton,Private room in rental unit,Private room,176.0,28,1125,t,0,5,35,310,60,Licensed,19
1326015,https://www.airbnb.com/rooms/1326015,Melissa,Toronto,Dovercourt-Wallace Emerson-Junction,Entire home,Entire home/apt,187.0,28,1125,t,0,0,0,191,22,Unlicensed,1
1673003,https://www.airbnb.com/rooms/1673003,Veronique,Toronto,Lawrence Park North,Entire home,Entire home/apt,214.0,14,45,t,12,13,42,292,23,Licensed,1
1673134,https://www.airbnb.com/rooms/1673134,Irene,North York,Pleasant View,Private room in home,Private room,58.0,31,999,t,4,34,64,339,16,Unlicensed,13
1331304,https://www.airbnb.com/rooms/1331304,Roy,Toronto,Woodbine Corridor,Private room in home,Private room,463.0,28,1125,t,0,0,0,0,8,Unlicensed,1
1348067,https://www.airbnb.com/rooms/1348067,Nick & Nena,Toronto,East End-Danforth,Entire rental unit,Entire home/apt,72.0,28,1125,t,0,5,35,310,21,Unlicensed,10
1711196,https://www.airbnb.com/rooms/1711196,Sandra,Toronto,Roncesvalles,Private room in home,Private room,41.0,28,28,t,0,0,0,0,126,Unlicensed,1
1365638,https://www.airbnb.com/rooms/1365638,Abhishek,Etobicoke,Mimico (includes Humber Bay Shores),Private room in condo,Private room,78.0,1,1125,t,6,19,49,139,35,Licensed,1
1718363,https://www.airbnb.com/rooms/1718363,Lotoya,Toronto,Kensington-Chinatown,Entire rental unit,Entire home/apt,74.0,28,1125,t,0,0,0,0,40,Unlicensed,1
1727775,https://www.airbnb.com/rooms/1727775,Cory,Toronto,Niagara,Entire condo,Entire home/apt,231.0,1,7,t,2,2,2,2,48,Licensed,1
1369091,https://www.airbnb.com/rooms/1369091,Tonia,Toronto,The Beaches,Entire rental unit,Entire home/apt,95.0,28,365,t,6,12,12,16,64,Licensed,1
